log_raised_by_quarter,tokenforsale_dummy,kyc_dummy,whitelist_dummy,presale_raised_dummy,ethereum,whitelist_dummy,ind_entertainment,ind_business_services,ind_blockchain,ind_other_software,ind_finance,presale_dummy,presale_raised_dummy,percent_forsale,percent_forsale_ifpresent,percent_forsale_dummy,listing_dummy
22.39378,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,1,0,0.7772701,0.7772701,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.817439,0.817439,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,0,1,0.4,0.4,1,1
22.41159,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0.6,1,1
22.53391,1,1,0,0,0,0,0,0,0,0,0,1,0,0.65,0.65,1,1
21.72063,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.45,0.45,1,1
19.2891,1,1,0,0,1,0,0,1,0,0,0,0,0,0.7790317,0.7790317,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,0,0,0,0.1853507,0.1853507,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.75,0.75,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,1,0,1,1,0,0,1,0,0,0,0,,0,0,1
22.27552,1,0,1,1,1,1,0,0,0,0,1,0,1,0.2901204,0.2901204,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,0.535,0.535,1,1
22.53391,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,1
22.53391,1,1,0,0,1,0,0,0,1,0,0,1,0,,0,0,1
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.5,0.5,1,1
22.53391,1,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,1
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8,0.8,1,1
21.72063,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
22.53391,1,1,1,1,0,1,0,0,1,0,0,0,1,0.1,0.1,1,1
22.06915,1,1,1,1,1,1,0,0,0,1,0,1,1,0.22,0.22,1,1
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,1,1
22.27552,1,1,1,1,1,1,0,0,0,0,1,0,1,0.2,0.2,1,1
22.53391,1,1,0,1,1,0,0,1,0,0,0,1,1,0.7,0.7,1,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1
22.53391,1,0,1,0,1,1,1,0,0,0,0,1,0,0.295,0.295,1,1
21.72063,1,1,0,0,1,0,0,0,0,1,0,0,0,0.75,0.75,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5,1,1
22.27552,1,1,0,0,1,0,0,0,0,1,0,1,0,0.7,0.7,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.1,0.1,1,1
22.53391,1,1,1,0,1,1,0,1,0,0,0,0,0,0.5,0.5,1,1
22.53391,1,1,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,1,1
22.27552,1,1,0,1,1,0,0,0,0,1,0,0,1,0.6,0.6,1,1
22.53391,1,1,1,1,0,1,0,0,0,0,0,0,1,0.6,0.6,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,0.1,0.1,1,1
22.53391,0,1,0,0,1,0,0,0,1,0,0,1,0,,0,0,1
17.40756,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.213,0.213,1,1
22.27552,1,1,0,1,0,0,0,0,0,0,0,0,1,0.4,0.4,1,1
22.41159,1,1,1,1,1,1,0,0,0,0,1,0,1,0.02,0.02,1,1
22.53391,1,1,1,1,1,1,0,0,1,0,0,1,1,0.5,0.5,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,0
22.39378,1,1,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,1,1
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,0.25,0.25,1,1
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.27552,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.41159,1,1,1,1,1,1,0,0,0,1,0,1,1,0.078,0.078,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.49,0.49,1,1
22.41159,1,1,1,1,1,1,0,0,0,0,1,1,1,0.15,0.15,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0756757,0.0756757,1,1
22.53391,1,1,1,0,0,1,0,0,0,0,1,0,0,0.4,0.4,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.39378,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,0,0,0.125,0.125,1,1
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,1
19.2891,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.43,0.43,1,1
22.53391,1,0,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,0,0,1,0.5,0.5,1,1
21.72063,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0011111,0.0011111,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.26,0.26,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,1,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.5,0.5,1,1
22.53391,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.06915,1,1,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,1,1
22.41159,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
22.53391,0,1,0,0,1,0,0,1,0,0,0,1,0,,0,0,1
22.41159,1,1,1,0,0,1,0,1,0,0,0,1,0,0.4745,0.4745,1,1
21.72063,1,1,0,1,1,0,0,0,1,0,0,1,1,0.6314397,0.6314397,1,1
22.41159,1,1,1,0,0,1,0,0,1,0,0,0,0,0.7132169,0.7132169,1,1
22.39378,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4,0.4,1,1
17.40756,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5000367,0.5000367,1,1
19.2891,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,0,1,0.35,0.35,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.39,0.39,1,1
22.41159,1,1,1,1,1,1,0,0,1,0,0,1,1,0.4,0.4,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.105,0.105,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,0.59,0.59,1,1
19.2891,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,1,1
22.41159,1,1,1,0,1,1,0,0,1,0,0,1,0,0.8,0.8,1,0
22.39378,1,1,0,0,1,0,0,0,0,0,1,1,0,0.6778649,0.6778649,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,1,0,0.35,0.35,1,1
22.41159,1,1,1,0,1,1,0,0,1,0,0,0,0,0.67,0.67,1,1
22.39378,1,1,0,0,1,0,0,1,0,0,0,0,0,0.0520914,0.0520914,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.525,0.525,1,1
22.41159,1,1,0,0,1,0,0,1,0,0,0,0,0,0.72,0.72,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.41159,1,1,1,0,0,1,0,0,0,1,0,0,0,0.5,0.5,1,1
22.06915,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,1,0,,0,0,1
21.72063,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,0,0,0,1,0,0,0,0,1,0,0,0,0.8,0.8,1,1
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,1
22.53391,1,0,0,0,1,0,0,0,0,1,0,1,0,0.7142857,0.7142857,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.9230769,0.9230769,1,1
17.40756,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0475892,0.0475892,1,1
22.53391,1,1,0,0,1,0,0,0,0,1,0,1,0,0.6,0.6,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.3,0.3,1,1
22.39378,1,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.44,0.44,1,1
22.53391,1,1,1,1,1,1,0,1,0,0,0,1,1,0.52,0.52,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,1,1,0.3,0.3,1,1
22.41159,1,0,1,0,1,1,1,0,0,0,0,1,0,0.3325,0.3325,1,1
22.27552,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,1
22.06915,1,1,1,0,1,1,0,0,0,0,1,0,0,0.02,0.02,1,1
22.41159,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,1,0,0.75,0.75,1,0
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.55,0.55,1,1
21.72063,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.27552,1,1,0,1,1,0,0,1,0,0,0,1,1,0.8,0.8,1,1
21.53017,1,1,1,0,0,1,0,0,0,0,0,0,0,0.25,0.25,1,0
22.41159,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.65,0.65,1,1
22.39378,1,1,0,0,1,0,1,0,0,0,0,0,0,0.6069487,0.6069487,1,1
22.41159,1,1,1,1,1,1,0,0,1,0,0,1,1,0.39,0.39,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,1
22.41159,1,1,1,1,1,1,0,0,0,1,0,1,1,0.553625,0.553625,1,1
22.53391,1,1,1,0,1,1,0,1,0,0,0,1,0,0.33,0.33,1,1
22.39378,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
22.41159,1,1,1,0,0,1,0,0,0,0,0,1,0,0.4,0.4,1,1
22.41159,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,1
22.27552,1,1,0,0,1,0,1,0,0,0,0,0,0,0.222,0.222,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,0,1,0,0.55,0.55,1,1
22.27552,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.53391,1,1,1,1,1,1,0,1,0,0,0,1,1,0.4,0.4,1,1
22.41159,1,1,1,1,1,1,0,0,0,1,0,1,1,0.3,0.3,1,1
22.39378,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1
22.53391,1,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,1
22.53391,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.39378,1,1,0,0,1,0,0,0,0,1,0,0,0,0.8,0.8,1,1
21.72063,1,1,0,0,1,0,0,0,0,1,0,0,0,0.35,0.35,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.25,0.25,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.6666667,0.6666667,1,1
17.43159,1,1,0,0,1,0,0,0,1,0,0,0,0,0.8799965,0.8799965,1,1
22.27552,1,1,1,0,1,1,0,0,0,0,1,0,0,0.4,0.4,1,1
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,0.6,0.6,1,1
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.8692489,0.8692489,1,1
22.53391,1,1,1,0,1,1,1,0,0,0,0,1,0,0.7751142,0.7751142,1,1
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.6,0.6,1,1
22.39378,1,1,0,0,1,0,0,1,0,0,0,0,0,0.99998,0.99998,1,1
22.41159,1,0,1,0,1,1,0,0,1,0,0,1,0,0.8015873,0.8015873,1,1
22.53391,1,1,1,0,1,1,0,0,1,0,0,0,0,0.6330332,0.6330332,1,1
22.53391,1,1,1,0,0,1,0,0,0,0,0,0,0,0.4,0.4,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
19.2891,1,1,0,0,1,0,0,0,0,0,1,0,0,0.8,0.8,1,1
22.41159,1,1,1,0,1,1,0,0,1,0,0,0,0,0.35,0.35,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,1,1,0,0,0,0,0,1,1,1,0.125,0.125,1,0
22.41159,1,1,1,1,0,1,0,0,0,1,0,1,1,0.3,0.3,1,1
22.41159,1,1,0,0,1,0,0,1,0,0,0,1,0,0.738,0.738,1,1
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,0.7,0.7,1,1
22.53391,1,1,1,0,1,1,0,0,0,1,0,0,0,0.25,0.25,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1
22.53391,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
22.27552,1,1,1,1,1,1,0,0,0,1,0,1,1,0.5765227,0.5765227,1,1
22.27552,1,1,0,1,1,0,0,0,0,0,0,1,1,0.33,0.33,1,1
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,0.354,0.354,1,1
22.06915,1,1,1,0,0,1,0,0,1,0,0,1,0,0.085,0.085,1,0
17.43159,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.6,1,1
22.53391,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.35,0.35,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,0.688,0.688,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,1,1
22.41159,1,1,0,0,1,0,0,1,0,0,0,1,0,0.5,0.5,1,1
17.43159,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
22.27552,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.5160198,0.5160198,1,1
22.27552,1,1,1,1,1,1,0,0,0,0,0,1,1,0.6,0.6,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.5,0.5,1,1
22.41159,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,0,1,0.67,0.67,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.65,0.65,1,1
21.72063,1,1,0,0,1,0,0,0,0,1,0,0,0,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.4,0.4,1,1
22.27552,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,1
22.27552,1,1,0,0,1,0,1,0,0,0,0,1,0,0.7,0.7,1,1
22.53391,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
22.53391,1,1,0,0,1,0,0,0,0,0,0,1,0,0.18,0.18,1,0
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.4155,0.4155,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.31,0.31,1,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.6,0.6,1,1
22.06915,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.33,0.33,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,1,1,1,0.85,0.85,1,1
22.27552,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,1,1
22.27552,1,1,1,1,1,1,0,1,0,0,0,1,1,0.0333333,0.0333333,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.51,0.51,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.6,0.6,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.4,0.4,1,1
22.06915,1,1,1,0,1,1,0,0,1,0,0,0,0,0.5,0.5,1,1
22.27552,1,1,0,0,1,0,1,0,0,0,0,1,0,0.6,0.6,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,1,0
22.41159,0,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,1
22.41159,1,1,0,0,1,0,0,0,0,0,1,0,0,0.6,0.6,1,1
22.27552,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1
22.27552,1,0,0,0,1,0,1,0,0,0,0,0,0,0.308642,0.308642,1,1
22.53391,1,1,1,1,1,1,1,0,0,0,0,0,1,0.1021202,0.1021202,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.8,0.8,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.7,0.7,1,0
21.72063,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
22.53391,1,1,1,1,1,1,0,0,0,0,0,0,1,0.4,0.4,1,1
22.41159,1,1,0,0,1,0,0,0,1,0,0,0,0,0.09,0.09,1,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,0,1,0.5250561,0.5250561,1,1
21.72063,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,1
22.41159,1,1,1,0,0,1,0,0,0,0,0,1,0,0.23,0.23,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.425,0.425,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.7,0.7,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,1
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,0.3,0.3,1,1
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,0,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
22.27552,1,1,1,1,1,1,0,0,0,0,0,1,1,0.5,0.5,1,1
22.27552,1,1,1,1,1,1,0,0,0,0,0,1,1,0.5,0.5,1,1
22.27552,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.27552,1,1,0,0,0,0,0,0,0,0,1,0,0,0.9755447,0.9755447,1,0
22.53391,1,1,1,1,1,1,0,0,0,0,0,1,1,0.3443878,0.3443878,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5,0.5,1,1
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,0.7,0.7,1,1
22.53391,1,0,1,0,1,1,0,1,0,0,0,0,0,0.6,0.6,1,1
22.53391,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1
21.72063,1,1,0,0,1,0,0,1,0,0,0,0,0,0.56,0.56,1,1
22.27552,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1
21.53017,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1
22.27552,1,1,0,1,1,0,0,1,0,0,0,1,1,0.5,0.5,1,1
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.9999958,0.9999958,1,1
22.53391,1,1,1,1,1,1,0,0,0,1,0,1,1,0.408,0.408,1,1
22.53391,1,1,1,1,1,1,0,0,0,0,0,1,1,0.53,0.53,1,1
21.72063,1,1,0,0,1,0,1,0,0,0,0,0,0,0.65,0.65,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.6,0.6,1,1
22.39378,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.27552,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.41159,1,1,1,1,1,1,0,0,0,0,1,1,1,0.8212104,0.8212104,1,1
22.06915,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,1,0
22.06915,1,1,0,0,1,0,1,0,0,0,0,1,0,,0,0,0
22.53391,1,1,1,0,0,1,0,0,0,1,0,0,0,0.5,0.5,1,1
22.53391,0,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,1
22.53391,1,1,1,1,1,1,1,0,0,0,0,1,1,0.43,0.43,1,1
17.40756,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1
17.43159,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.6,0.6,1,0
21.72063,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
21.72063,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
22.27552,1,0,0,0,1,0,0,1,0,0,0,1,0,0.42,0.42,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,0,1,0,1,1,1,0,0,0,0,0,0,0.5,0.5,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4768467,0.4768467,1,1
22.39378,0,0,0,1,1,0,0,0,0,0,1,0,1,,0,0,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.1625,0.1625,1,1
22.53391,1,1,1,1,1,1,1,0,0,0,0,1,1,0.65,0.65,1,1
22.27552,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.27552,1,1,1,1,1,1,0,0,1,0,0,0,1,0.1153129,0.1153129,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.355,0.355,1,1
21.72063,1,0,0,0,1,0,0,1,0,0,0,1,0,0.8700001,0.8700001,1,1
22.53391,1,1,0,0,1,0,1,0,0,0,0,1,0,0.7,0.7,1,1
22.53391,1,1,0,0,1,0,0,0,0,1,0,1,0,0.4,0.4,1,1
22.41159,1,1,1,0,1,1,1,0,0,0,0,1,0,0.51,0.51,1,1
16.87992,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0425,0.0425,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,0,0,0.67,0.67,1,1
22.27552,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.5,0.5,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,1
22.53391,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1
22.53391,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.3,0.3,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,1
21.72063,1,1,0,1,1,0,0,1,0,0,0,1,1,0.9,0.9,1,1
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.5119973,0.5119973,1,1
22.53391,1,0,0,0,1,0,0,0,0,0,0,1,0,0.71,0.71,1,1
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.35,0.35,1,1
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.64,0.64,1,1
22.53391,0,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,1
22.27552,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,1,1
22.27552,1,1,0,1,1,0,0,0,0,1,0,1,1,0.9991431,0.9991431,1,1
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.3571429,0.3571429,1,1
22.53391,1,1,0,0,1,0,0,0,1,0,0,1,0,0.6,0.6,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,0.37,0.37,1,1
22.53391,1,0,1,0,1,1,0,1,0,0,0,1,0,0.2,0.2,1,1
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,1
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,0.5,0.5,1,1
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,0.051256,0.051256,1,1
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.27552,1,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0.5,1,1
22.27552,0,1,1,0,1,1,0,0,0,0,1,0,0,,0,0,1
22.27552,1,1,0,0,1,0,0,0,0,0,0,1,0,0.45,0.45,1,1
22.41159,1,1,1,1,1,1,0,0,0,0,0,1,1,0.23,0.23,1,1
19.2891,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0691261,0.0691261,1,1
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.93,0.93,1,1
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.3,0.3,1,1
22.27552,1,1,0,1,1,0,0,0,0,0,1,1,1,,0,0,1
22.27552,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.8,0.8,1,1
21.72063,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.27552,1,1,0,1,1,0,0,0,0,0,1,0,1,,0,0,1
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.125,0.125,1,1
22.27552,1,1,0,0,1,0,0,0,1,0,0,0,0,0.9493201,0.9493201,1,1
22.06915,1,1,0,0,1,0,0,0,1,0,0,1,0,0.76,0.76,1,1
22.41159,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
22.53391,1,1,0,0,1,0,0,0,0,0,0,1,0,0.9751693,0.9751693,1,1
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,0.35,0.35,1,1
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.0041668,0.0041668,1,1
22.53391,1,1,0,0,1,0,0,1,0,0,0,0,0,0.1832259,0.1832259,1,1
22.53391,1,0,0,0,0,0,0,1,0,0,0,1,0,0.9,0.9,1,1
20.89957,1,1,0,0,1,0,1,0,0,0,0,1,0,0.6,0.6,1,0
21.72063,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,1
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.7,0.7,1,1
